timestamp,timestamp_absolute,timestamp_iso,cpu_cycles,instructions,cache_references,cache_misses,branches,branch_misses,page_faults,context_switches,cpu_utilization,cpu_user_time,cpu_system_time,cpu_nice_time,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_idle,memory_usage_percent,memory_available_gb,disk_io_read_mb,disk_io_write_mb,network_bytes_sent,network_bytes_recv,process_count,load_average_1min,load_average_5min,load_average_15min,instructions_per_cycle,cache_miss_ratio,branch_miss_ratio,cpu_efficiency,sys_cpu_user_seconds,sys_cpu_system_seconds,sys_cpu_total_seconds,sys_context_switches,sys_processes_created,sys_procs_running,sys_procs_blocked,collection_interval,time_delta_seconds,vm_hostname,core_count
142.0,1757535609.6239974,2025-09-10T16:20:08.038224,0,0,0,0,0,0,0,0,100.0,98.0049875311726,0.9975062344136982,0.0,0.0,0.7481296758104508,0.0,0.24937655860324737,0.0,23.2,9.11269760131836,0.0,0.0703125,0,73,316,3.73779296875,3.0419921875,1.865234375,0.0,0.0,0.0,0.990024937655863,3.93,0.04,3.97,483,2,5,0,1.0,1.0001013278961182,fedora,4
143.0,1757535610.6305757,2025-09-10T16:20:09.038224,0,0,0,0,0,0,0,0,100.0,98.74686716791975,0.25062656641583747,0.0,0.0,0.7518796992482247,0.0,0.25062656641619363,0.0,23.2,9.112964630126953,0.0,0.0,0,52,316,3.75927734375,3.05810546875,1.876953125,0.0,0.0,0.0,0.9899749373433557,3.94,0.01,3.9499999999999997,125,0,5,0,1.0,1.0006930828094482,fedora,4
144.0,1757535611.637573,2025-09-10T16:20:10.038224,0,0,0,0,0,0,0,0,100.0,99.24999999999984,0.0,0.0,0.0,0.750000000000151,0.0,0.0,0.0,23.2,9.112964630126953,0.0,0.0,0,73,316,3.75927734375,3.05810546875,1.876953125,0.0,0.0,0.0,0.9924999999999984,3.97,0.0,3.97,144,0,5,0,1.0,1.0008139610290527,fedora,4
145.0,1757535612.64057,2025-09-10T16:20:11.038224,0,0,0,0,0,0,0,0,100.0,99.25000000000037,0.24999999999975753,0.0,0.0,0.4999999999998703,0.0,0.0,0.0,23.2,9.112964630126953,0.0,0.0,0,52,316,3.75927734375,3.05810546875,1.876953125,0.0,0.0,0.0,0.9950000000000013,3.97,0.01,3.98,143,0,5,0,1.0,1.0005605220794678,fedora,4
146.0,1757535613.643567,2025-09-10T16:20:12.038224,0,0,0,0,0,0,0,0,100.0,99.49874686716794,0.0,0.0,0.0,0.5012531328320633,0.0,0.0,0.0,23.2,9.112964630126953,0.0,0.0,0,0,316,3.75927734375,3.05810546875,1.876953125,0.0,0.0,0.0,0.9949874686716794,3.97,0.0,3.97,123,0,5,0,1.0,1.0007905960083008,fedora,4
147.0,1757535614.6458368,2025-09-10T16:20:13.038224,0,0,0,0,0,0,0,0,100.0,98.99999999999986,0.0,0.0,0.0,0.7500000000000204,0.0,0.25000000000012523,0.0,23.2,9.112964630126953,0.0,0.0,0,218,316,3.75927734375,3.05810546875,1.876953125,0.0,0.0,0.0,0.9899999999999985,3.96,0.0,3.96,190,0,5,0,1.0,1.0000982284545898,fedora,4
148.0,1757535615.6525686,2025-09-10T16:20:14.038224,0,0,0,0,0,0,0,0,100.0,98.99749373433552,0.2506265664164775,0.0,0.0,0.7518796992480079,0.0,0.0,0.0,23.2,9.112964630126953,0.0,0.0,0,166,316,3.77880859375,3.07421875,1.888671875,0.0,0.0,0.0,0.99248120300752,3.95,0.01,3.96,113,0,5,0,1.0,1.0009708404541016,fedora,4
149.0,1757535616.6555755,2025-09-10T16:20:15.038224,0,0,0,0,0,0,0,0,100.0,98.74686716792003,0.0,0.0,0.0,0.7518796992480534,0.0,0.5012531328319169,0.0,23.2,9.112964630126953,0.0,0.0,0,52,316,3.77880859375,3.07421875,1.888671875,0.0,0.0,0.0,0.9874686716792003,3.94,0.0,3.94,123,0,5,0,1.0,1.0009112358093262,fedora,4
150.0,1757535617.6625836,2025-09-10T16:20:16.038224,0,0,0,0,0,0,0,0,100.0,98.50746268656725,0.24875621890524435,0.0,0.0,0.74626865671644,0.24875621890546526,0.24875621890559785,0.0,23.2,9.112964630126953,0.0,0.0,0,166,316,3.77880859375,3.07421875,1.888671875,0.0,0.0,0.0,0.9875621890547249,3.96,0.01,3.9699999999999998,137,0,5,0,1.0,1.0005698204040527,fedora,4
151.0,1757535618.665566,2025-09-10T16:20:17.038224,0,0,0,0,0,0,0,0,100.0,99.00000000000021,0.0,0.0,0.0,0.7500000000000231,0.0,0.24999999999977085,0.0,23.2,9.112964630126953,0.0,0.0,0,125,316,3.77880859375,3.07421875,1.888671875,0.0,0.0,0.0,0.9900000000000021,3.96,0.0,3.96,161,0,5,0,1.0,1.0004990100860596,fedora,4
152.0,1757535619.667858,2025-09-10T16:20:18.038224,0,0,0,0,0,0,0,0,94.73684210528364,92.73182957395484,1.2531328320808173,0.0,0.0,0.7518796992479918,0.0,0.0,5.263157894716353,23.1,9.124874114990234,0.0,0.0,0,73,316,3.77880859375,3.07421875,1.888671875,0.0,0.0,0.0,0.9398496240603567,3.7,0.05,3.75,234,6,5,0,1.0,1.000089406967163,fedora,4
153.0,1757535620.672571,2025-09-10T16:20:19.038224,0,0,0,0,0,0,0,0,96.49122807014548,94.98746867164999,0.2506265664157375,0.0,0.0,0.7518796992479249,0.0,0.5012531328318311,3.5087719298545164,23.1,9.124835968017578,0.0,0.0,0,52,316,3.796875,3.08984375,1.900390625,0.0,0.0,0.0,0.9523809523806572,3.8,0.01,3.8099999999999996,207,0,5,0,1.0,1.0011000633239746,fedora,4
154.0,1757535621.6747875,2025-09-10T16:20:20.038224,0,0,0,0,0,0,0,0,96.50000000001421,95.000000000014,0.0,0.0,0.0,0.750000000000103,0.0,0.750000000000103,3.4999999999857963,23.1,9.124835968017578,0.0,0.0,0,73,316,3.796875,3.08984375,1.900390625,0.0,0.0,0.0,0.95000000000014,3.8,0.0,3.8,177,0,5,0,1.0,1.0000975131988525,fedora,4
155.0,1757535622.6790118,2025-09-10T16:20:21.038224,0,0,0,0,0,0,0,0,96.00000000000276,95.00000000000274,0.2499999999998277,0.0,0.0,0.7500000000001936,0.0,0.0,3.999999999997243,23.1,9.124835968017578,0.0,0.0,0,52,311,3.796875,3.08984375,1.900390625,0.0,0.0,0.0,0.9525000000000258,3.8,0.01,3.8099999999999996,250,0,5,0,1.0,1.000093936920166,fedora,4
156.0,1757535623.6815646,2025-09-10T16:20:22.038224,0,0,0,0,0,0,0,0,96.0000000000039,95.25000000000391,0.0,0.0,0.0,0.7499999999999805,0.0,0.0,3.999999999996106,23.1,9.124835968017578,0.0,0.0,0,0,311,3.796875,3.08984375,1.900390625,0.0,0.0,0.0,0.9525000000000391,3.81,0.0,3.81,220,0,5,0,1.0,1.0002927780151367,fedora,4
157.0,1757535624.6849868,2025-09-10T16:20:23.038224,0,0,0,0,0,0,0,0,96.01990049751544,94.77611940298723,0.24875621890599237,0.0,0.0,0.7462686567165631,0.0,0.24875621890563882,3.980099502484565,23.1,9.124835968017578,0.0,0.0,0,218,311,3.796875,3.08984375,1.900390625,0.0,0.0,0.0,0.9502487562189323,3.81,0.01,3.82,243,0,5,0,1.0,1.000098705291748,fedora,4
158.0,1757535625.688995,2025-09-10T16:20:24.038224,0,0,0,0,0,0,0,0,96.74999999997534,94.74999999997566,0.0,0.0,0.0,0.7499999999998429,0.24999999999993283,0.999999999999909,3.2500000000246616,23.1,9.124835968017578,0.0,0.0,0,166,311,3.8134765625,3.10498046875,1.912109375,0.0,0.0,0.0,0.9474999999997565,3.79,0.0,3.79,196,0,5,0,1.0,1.0000929832458496,fedora,4
159.0,1757535626.6939633,2025-09-10T16:20:25.038224,0,0,0,0,0,0,0,0,96.50000000001401,94.7500000000139,0.0,0.0,0.0,0.7500000000001457,0.0,0.9999999999999574,3.4999999999859948,23.1,9.124835968017578,0.0,0.0,0,52,311,3.8134765625,3.10498046875,1.912109375,0.0,0.0,0.0,0.947500000000139,3.79,0.0,3.79,201,0,5,0,1.0,1.0001063346862793,fedora,4
160.0,1757535627.699998,2025-09-10T16:20:26.038224,0,0,0,0,0,0,0,0,96.5000000000142,95.00000000001434,0.24999999999979838,0.0,0.0,0.7500000000001057,0.0,0.49999999999995204,3.4999999999858087,23.1,9.124835968017578,0.0,0.0,0,166,311,3.8134765625,3.10498046875,1.912109375,0.0,0.0,0.0,0.9525000000001413,3.8,0.01,3.8099999999999996,223,0,5,0,1.0,1.0001044273376465,fedora,4
161.0,1757535628.7065818,2025-09-10T16:20:27.038224,0,0,0,0,0,0,0,0,96.01990049747309,95.0248756218516,0.0,0.0,0.0,0.7462686567160195,0.0,0.24875621890545768,3.9800995025269152,23.1,9.124835968017578,0.0,0.0,132,452,311,3.8134765625,3.10498046875,1.912109375,0.0,0.0,0.0,0.950248756218516,3.82,0.0,3.82,222,0,5,0,1.0,1.000985860824585,fedora,4
162.0,1757535629.7090988,2025-09-10T16:20:28.038224,0,0,0,0,0,0,0,0,96.75810473817336,93.76558603493058,0.24937655860335783,0.0,0.0,0.7481296758107823,0.0,1.9950124688286344,3.2418952618266412,23.1,9.124835968017578,0.0,0.0,0,73,311,3.8134765625,3.10498046875,1.912109375,0.0,0.0,0.0,0.9401496259353394,3.76,0.01,3.7699999999999996,222,0,5,0,1.0,1.0001115798950195,fedora,4
163.0,1757535630.7155652,2025-09-10T16:20:29.038224,0,0,0,0,0,0,0,0,96.24060150376835,95.238095238104,0.0,0.0,0.0,0.7518796992481819,0.0,0.25062656641617936,3.7593984962316496,23.1,9.124835968017578,0.0,0.0,0,52,311,3.82861328125,3.1201171875,1.92333984375,0.0,0.0,0.0,0.9523809523810399,3.8,0.0,3.8,207,0,5,0,1.0,1.0008587837219238,fedora,4
164.0,1757535631.7178664,2025-09-10T16:20:30.038224,0,0,0,0,0,0,0,0,96.25000000000941,93.50000000000931,0.25000000000046185,0.0,0.0,0.7499999999999645,0.0,1.7499999999996803,3.7499999999905853,23.1,9.124835968017578,0.0,0.0,180,253,311,3.82861328125,3.1201171875,1.92333984375,0.0,0.0,0.0,0.9375000000000978,3.74,0.01,3.75,234,0,5,0,1.0,1.0001025199890137,fedora,4
165.0,1757535632.7201695,2025-09-10T16:20:31.038224,0,0,0,0,0,0,0,0,96.00997506234779,94.76309226933056,0.0,0.0,0.0,0.7481296758101426,0.2493765586034842,0.24937655860361707,3.9900249376522035,23.1,9.124835968017578,0.0,0.0,132,379,311,3.82861328125,3.1201171875,1.92333984375,0.0,0.0,0.0,0.9476309226933055,3.8,0.0,3.8,217,0,5,0,1.0,1.0001065731048584,fedora,4
166.0,1757535633.7225764,2025-09-10T16:20:32.038224,0,0,0,0,0,0,0,0,96.23115577885926,95.22613065323132,0.0,0.0,0.0,0.7537688442208642,0.0,0.25125628140707373,3.768844221140741,23.1,9.124835968017578,0.0,0.0,84,84,311,3.82861328125,3.1201171875,1.92333984375,0.0,0.0,0.0,0.9522613065323132,3.81,0.01,3.82,223,0,5,0,1.0,1.000108003616333,fedora,4
167.0,1757535634.7254322,2025-09-10T16:20:33.038224,0,0,0,0,0,0,0,0,92.00000000000603,90.25000000000593,0.9999999999999574,0.0,0.0,0.7500000000001457,0.0,0.0,7.999999999993975,23.1,9.132499694824219,0.0,0.0,0,218,307,3.82861328125,3.1201171875,1.92333984375,0.0,0.0,0.0,0.9125000000000588,3.61,0.04,3.65,315,2,2,0,1.0,1.0001354217529297,fedora,4
168.0,1757535635.7285676,2025-09-10T16:20:34.038224,0,0,0,0,0,0,0,0,90.47619047620795,88.47117794487983,0.751879699247641,0.0,0.0,0.7518796992483533,0.0,0.5012531328321168,9.523809523792055,23.2,9.123394012451172,0.0,1.24609375,0,166,311,3.8427734375,3.134765625,1.9345703125,0.0,0.0,0.0,0.8922305764412747,3.53,0.03,3.5599999999999996,315,4,5,0,1.0,1.0002985000610352,fedora,4
169.0,1757535636.731789,2025-09-10T16:20:35.038224,0,0,0,0,0,0,0,0,91.22807017543059,89.97493734335063,0.0,0.0,0.0,0.7518796992480534,0.0,0.5012531328319169,8.771929824569408,23.2,9.123516082763672,0.0,0.0,0,52,311,3.8427734375,3.134765625,1.9345703125,0.0,0.0,0.0,0.8997493734335064,3.59,0.0,3.59,211,0,5,0,1.0,1.000086784362793,fedora,4
170.0,1757535637.738738,2025-09-10T16:20:36.038224,0,0,0,0,0,0,0,0,91.47869674185061,90.47619047618626,0.0,0.0,0.0,0.7518796992481819,0.0,0.25062656641617936,8.521303258149386,23.2,9.123516082763672,0.0,0.0,0,166,311,3.8427734375,3.134765625,1.9345703125,0.0,0.0,0.0,0.9047619047618626,3.61,0.0,3.61,208,0,4,0,1.0,1.0000860691070557,fedora,4
171.0,1757535638.74099,2025-09-10T16:20:37.038224,0,0,0,0,0,0,0,0,91.27182044887078,90.02493765585378,0.0,0.0,0.0,0.7481296758103269,0.24937655860347183,0.24937655860320604,8.728179551129221,23.2,9.123516082763672,0.0,0.0,0,125,311,3.8427734375,3.134765625,1.9345703125,0.0,0.0,0.0,0.9002493765585378,3.61,0.0,3.61,230,0,5,0,1.0,1.0001029968261719,fedora,4
172.0,1757535639.7435699,2025-09-10T16:20:38.038224,0,0,0,0,0,0,0,0,91.75000000000055,90.0000000000001,0.0,0.0,0.0,0.750000000000143,0.0,1.000000000000309,8.24999999999944,23.2,9.123516082763672,0.0,0.0,0,73,311,3.8427734375,3.134765625,1.9345703125,0.0,0.0,0.0,0.900000000000001,3.6,0.0,3.6,228,0,5,0,1.0,1.0004100799560547,fedora,4
173.0,1757535640.7515643,2025-09-10T16:20:39.038224,0,0,0,0,0,0,0,0,91.54228855721036,90.04975124377783,0.24875621890524485,0.0,0.0,0.7462686567164417,0.0,0.49751243781084326,8.457711442789638,23.2,9.123516082763672,0.0,0.2109375,0,52,312,3.85546875,3.1494140625,1.94580078125,0.0,0.0,0.0,0.9029850746268308,3.62,0.01,3.63,238,1,5,0,1.0,1.0015921592712402,fedora,4
174.0,1757535641.7537756,2025-09-10T16:20:40.038224,0,0,0,0,0,0,0,0,92.23057644111388,90.4761904762014,0.0,0.0,0.0,0.5012531328320864,0.0,1.2531328320803943,7.769423558886121,23.2,9.123516082763672,0.0,0.0,0,73,312,3.85546875,3.1494140625,1.94580078125,0.0,0.0,0.0,0.9047619047620139,3.61,0.0,3.61,188,0,5,0,1.0,1.0000879764556885,fedora,4
175.0,1757535642.755897,2025-09-10T16:20:41.038224,0,0,0,0,0,0,0,0,91.04477611939116,89.80099502486352,0.24875621890587976,0.0,0.0,0.7462686567162253,0.0,0.24875621890552627,8.955223880608845,23.2,9.123516082763672,0.0,0.0,0,52,312,3.85546875,3.1494140625,1.94580078125,0.0,0.0,0.0,0.900497512437694,3.61,0.01,3.6199999999999997,202,0,4,0,1.0,1.0000886917114258,fedora,4
176.0,1757535643.7581098,2025-09-10T16:20:42.038224,0,0,0,0,0,0,0,0,90.97744360904953,90.22556390980104,0.0,0.0,0.0,0.7518796992484844,0.0,0.0,9.022556390950472,23.2,9.123516082763672,0.0,0.0,180,90,312,3.85546875,3.1494140625,1.94580078125,0.0,0.0,0.0,0.9022556390980104,3.6,0.0,3.6,209,0,5,0,1.0,1.000129222869873,fedora,4
177.0,1757535644.7640572,2025-09-10T16:20:43.038224,0,0,0,0,0,0,0,0,91.47869674185114,89.72431077693905,0.25062656641580805,0.0,0.0,0.7518796992481364,0.0,0.7518796992481364,8.521303258148869,23.2,9.123516082763672,0.0,0.0,0,218,312,3.85546875,3.1494140625,1.94580078125,0.0,0.0,0.0,0.8997493734335485,3.57,0.01,3.5799999999999996,237,0,5,0,1.0,1.0011544227600098,fedora,4
178.0,1757535645.770566,2025-09-10T16:20:44.038224,0,0,0,0,0,0,0,0,91.02244389026242,90.02493765584859,0.0,0.0,0.0,0.7481296758102839,0.0,0.24937655860354607,8.97755610973758,23.2,9.123516082763672,0.0,0.0,0,166,312,3.8671875,3.16357421875,1.95703125,0.0,0.0,0.0,0.9002493765584859,3.61,0.0,3.61,203,0,5,0,1.0,1.000450611114502,fedora,4
179.0,1757535646.7728934,2025-09-10T16:20:45.038224,0,0,0,0,0,0,0,0,92.0000000000074,90.00000000000762,0.24999999999976852,0.0,0.0,0.7500000000000161,0.24999999999999056,0.7500000000000161,7.999999999992593,23.2,9.123516082763672,0.0,0.0,0,218,312,3.8671875,3.16357421875,1.95703125,0.0,0.0,0.0,0.9025000000000739,3.6,0.01,3.61,239,0,4,0,1.0,1.000136375427246,fedora,4
180.0,1757535647.77576,2025-09-10T16:20:46.038224,0,0,0,0,0,0,0,0,91.49999999999642,90.49999999999663,0.0,0.0,0.0,0.7500000000000231,0.0,0.24999999999977085,8.500000000003578,23.2,9.123516082763672,0.0,0.00390625,0,0,312,3.8671875,3.16357421875,1.95703125,0.0,0.0,0.0,0.9049999999999663,3.62,0.0,3.62,204,0,5,0,1.0,1.0001564025878906,fedora,4
181.0,1757535648.7822914,2025-09-10T16:20:47.038224,0,0,0,0,0,0,0,0,91.02244389026197,89.77556109724418,0.2493765586039128,0.0,0.0,0.748129675810321,0.0,0.24937655860355845,8.977556109738027,23.2,9.123516082763672,0.0,0.0,0,125,312,3.8671875,3.16357421875,1.95703125,0.0,0.0,0.0,0.9002493765584809,3.59,0.01,3.5999999999999996,241,0,5,0,1.0,1.000091791152954,fedora,4
182.0,1757535649.7865977,2025-09-10T16:20:48.038224,0,0,0,0,0,0,0,0,88.72180451130184,86.46616541355772,0.5012531328317892,0.0,0.0,0.75187969924804,0.0,1.002506265664291,11.278195488698161,23.0,9.138629913330078,0.0,0.0,0,73,308,3.8671875,3.16357421875,1.95703125,0.0,0.0,0.0,0.8696741854638951,3.45,0.02,3.47,287,1,2,0,1.0,1.0003890991210938,fedora,4
183.0,1757535650.7915823,2025-09-10T16:20:49.038224,0,0,0,0,0,0,0,0,83.29177057356459,81.04738154613312,0.9975062344137477,0.0,0.0,0.748129675810488,0.0,0.49875311720722826,16.708229426435413,23.2,9.123710632324219,0.0,0.0,0,125,312,3.8779296875,3.177734375,1.96826171875,0.0,0.0,0.0,0.8204488778054687,3.25,0.04,3.29,280,5,5,0,1.0,1.0002460479736328,fedora,4
184.0,1757535651.7974327,2025-09-10T16:20:50.038224,0,0,0,0,0,0,0,0,86.43216080400065,85.67839195977966,0.0,0.0,0.0,0.5025125628142354,0.0,0.25125628140676065,13.567839195999355,23.2,9.123710632324219,0.0,0.0,0,0,312,3.8779296875,3.177734375,1.96826171875,0.0,0.0,0.0,0.8567839195977967,3.41,0.0,3.41,201,0,4,0,1.0,1.0001311302185059,fedora,4
185.0,1757535652.8005707,2025-09-10T16:20:51.038224,0,0,0,0,0,0,0,0,85.82089552239627,84.57711442786848,0.2487562189059364,0.0,0.0,0.7462686567163952,0.24875621890545035,0.0,14.179104477603733,23.2,9.123710632324219,0.0,0.0,0,52,312,3.8779296875,3.177734375,1.96826171875,0.0,0.0,0.0,0.8482587064677442,3.4,0.01,3.4099999999999997,192,0,4,0,1.0,1.0007426738739014,fedora,4
186.0,1757535653.8049088,2025-09-10T16:20:52.038224,0,0,0,0,0,0,0,0,86.50000000002068,85.50000000002065,0.0,0.0,0.0,0.7499999999998384,0.0,0.25000000000018296,13.499999999979325,23.2,9.123710632324219,0.0,0.0,0,0,312,3.8779296875,3.177734375,1.96826171875,0.0,0.0,0.0,0.8550000000002065,3.42,0.0,3.42,223,0,4,0,1.0,1.00010347366333,fedora,4
187.0,1757535654.8072512,2025-09-10T16:20:53.038224,0,0,0,0,0,0,0,0,86.64987405540319,85.64231738034036,0.0,0.0,0.0,0.5037783375315907,0.0,0.5037783375312328,13.350125944596819,23.2,9.123710632324219,0.0,0.0,0,218,312,3.8779296875,3.177734375,1.96826171875,0.0,0.0,0.0,0.8564231738034036,3.4,0.0,3.4,250,0,3,0,1.0,1.0001380443572998,fedora,4
188.0,1757535655.8095772,2025-09-10T16:20:54.038224,0,0,0,0,0,0,0,0,86.8159203980346,84.82587064679022,0.2487562189053275,0.0,0.0,0.7462686567166896,0.0,0.9950248756223707,13.184079601965394,23.2,9.123710632324219,0.0,0.0,0,166,312,3.88818359375,3.19140625,1.9794921875,0.0,0.0,0.0,0.8507462686569555,3.41,0.01,3.42,190,0,4,0,1.0,1.0001816749572754,fedora,4
189.0,1757535656.8120224,2025-09-10T16:20:55.038224,0,0,0,0,0,0,0,0,86.74999999998457,84.99999999998487,0.0,0.0,0.0,0.7499999999999751,0.0,0.9999999999997299,13.25000000001543,23.2,9.123710632324219,0.0,0.0,0,52,312,3.88818359375,3.19140625,1.9794921875,0.0,0.0,0.0,0.8499999999998487,3.4,0.0,3.4,223,0,5,0,1.0,1.0000910758972168,fedora,4
190.0,1757535657.8185985,2025-09-10T16:20:56.038224,0,0,0,0,0,0,0,0,86.28428927682629,85.03740648380857,0.0,0.0,0.0,0.7481296758104933,0.0,0.4987531172072317,13.715710723173713,23.2,9.123710632324219,0.0,0.0,0,166,312,3.88818359375,3.19140625,1.9794921875,0.0,0.0,0.0,0.8503740648380856,3.41,0.0,3.41,212,0,5,0,1.0,1.000732183456421,fedora,4
191.0,1757535658.821892,2025-09-10T16:20:57.038224,0,0,0,0,0,0,0,0,86.3184079601757,85.07462686564948,0.2487562189051763,0.0,0.0,0.7462686567158824,0.0,0.2487562189051763,13.68159203982429,23.2,9.123710632324219,0.0,0.0,0,125,312,3.88818359375,3.19140625,1.9794921875,0.0,0.0,0.0,0.8532338308455465,3.42,0.01,3.4299999999999997,245,0,4,0,1.0,1.000115156173706,fedora,4
192.0,1757535659.8265676,2025-09-10T16:20:58.038224,0,0,0,0,0,0,0,0,86.96741854639632,85.71428571431542,0.0,0.0,0.0,0.7518796992483935,0.0,0.5012531328324997,13.032581453603678,23.2,9.123710632324219,0.0,0.0,0,73,312,3.88818359375,3.19140625,1.9794921875,0.0,0.0,0.0,0.8571428571431542,3.42,0.0,3.42,210,0,5,0,1.0,1.0025484561920166,fedora,4
193.0,1757535660.8291085,2025-09-10T16:20:59.038224,0,0,0,0,0,0,0,0,86.31840796017438,84.577114427836,0.24875621890590735,0.0,0.0,0.746268656716308,0.2487562189054213,0.49751243781075427,13.681592039825613,23.2,9.123710632324219,0.0,0.0,0,52,312,3.81689453125,3.18798828125,1.9853515625,0.0,0.0,0.0,0.8482587064674191,3.4,0.01,3.4099999999999997,312,0,4,0,1.0,1.000157117843628,fedora,4
194.0,1757535661.8318794,2025-09-10T16:21:00.038224,0,0,0,0,0,0,0,0,86.5000000000223,85.00000000002217,0.0,0.0,0.25000000000006417,0.7500000000001037,0.0,0.49999999999995076,13.499999999977707,23.2,9.123710632324219,0.0,0.06640625,0,73,312,3.81689453125,3.18798828125,1.9853515625,0.0,0.0,0.0,0.8500000000002217,3.4,0.0,3.4,230,1,3,0,1.0,1.000195026397705,fedora,4
195.0,1757535662.8342009,2025-09-10T16:21:01.038224,0,0,0,0,0,0,0,0,86.4661654135167,85.21303258143737,0.2506265664157241,0.0,0.0,0.5012531328318044,0.0,0.5012531328318044,13.533834586483293,23.2,9.123710632324219,0.0,0.0,0,52,312,3.81689453125,3.18798828125,1.9853515625,0.0,0.0,0.0,0.8546365914785309,3.4,0.01,3.4099999999999997,207,0,5,0,1.0,1.0000982284545898,fedora,4
196.0,1757535663.8392017,2025-09-10T16:21:02.038224,0,0,0,0,0,0,0,0,85.96491228071466,85.2130325814665,0.0,0.0,0.0,0.7518796992481417,0.0,0.0,14.03508771928535,23.2,9.123710632324219,0.0,0.0,0,0,312,3.81689453125,3.18798828125,1.9853515625,0.0,0.0,0.0,0.8521303258146651,3.4,0.0,3.4,235,0,4,0,1.0,1.0000991821289062,fedora,4
197.0,1757535664.8442452,2025-09-10T16:21:03.038224,0,0,0,0,0,0,0,0,86.68341708541473,85.42713567837966,0.0,0.0,0.0,0.7537688442209046,0.0,0.5025125628141744,13.316582914585261,23.2,9.123710632324219,0.0,0.0,0,218,312,3.81689453125,3.18798828125,1.9853515625,0.0,0.0,0.0,0.8542713567837965,3.4,0.0,3.4,285,0,5,0,1.0,1.0001018047332764,fedora,4
198.0,1757535665.8485699,2025-09-10T16:21:04.038224,0,0,0,0,0,0,0,0,77.61194029851436,74.62686567164899,1.4925373134323292,0.0,0.0,0.7462686567165182,0.0,0.7462686567165182,22.388059701485645,23.1,9.123950958251953,0.0,0.0,0,166,312,3.59130859375,3.1513671875,1.97998046875,0.0,0.0,0.0,0.7611940298508131,3.0,0.06,3.06,274,6,5,0,1.0,1.0001120567321777,fedora,4
199.0,1757535666.8542109,2025-09-10T16:21:05.038224,0,0,0,0,0,0,0,0,85.03740648378528,81.7955112219406,1.4962593516206226,0.0,0.0,0.7481296758103113,0.24937655860342237,0.7481296758103113,14.962593516214731,23.1,9.123950958251953,0.0,0.0,944,1148,312,3.59130859375,3.1513671875,1.97998046875,0.0,0.0,0.0,0.8329177057356122,3.28,0.06,3.34,653,26,5,0,1.0,1.0000979900360107,fedora,4
